3c733fc787c0e40a7acf873e4ab39b39b52276ecee3772624642c2fbcddffd59,0.2149082011258863
b78307bd8671c5dfc0ae5759a5e02e4ef1ed16e1b2106426d4036fff34f36719,0.220178923637288
f68ed069ca90c886cdca24f695c6bfdab809e5daaa1f1334aad514ddc11e4ca7,0.295166421010917
e0f42941f99e4f1558cd302b61e851d98f826782e3b67c0c6e7df769f0be889b,0.2158120957146405
4c50af9dc6729cb2de311c3b2475161b3c759cc114d409bcad730200fe655795,0.2127436013522373
f1a109f54381a75e3b4e7fc198a176b24eae79a0615eb1b33c062d8a15ede4f6,0.2507394702849898
d3660ee000a7580981f9c8b7c4ba6f09a53a2b97c6c99dfa3acce182c5e94fb7,0.2132939261454991
84e205fd99ea4d7799554af5100e69a1bbf05e07cec4a2b23922dc8be1b9baa6,0.3256745210357998
02fb979c29890298d6baf6796604f1c38cdef9d654bbef7d6771ca1184258dff,0.2132939255495498
16f7adc04a1279b269a760af2b6a8d22fd408482c9dbbbbcb37e3e5d60147690,0.255989496042333
